,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
728,https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-truck/carroceria-bau/carga-completa/empresa-via-global-transporte-rodoviario-eireli/ds57j1a3yhnflp9vfqvfddx24,SP - Limeira,RJ - Rio de Janeiro,03/10,03/10,544 km,"10,0 Ton",['Truck'],11
727,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-ls-trucada/carroceria-graneleiro-grade-alta,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/ehy35p8zf2chjhu6nsgiwdv2h",SP - Guarulhos,SP - Jacareí,03/10,03/10,64 km,"25,0 Ton",['Carreta LS Trucada'],12
726,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/37c7t4emsn764syqjihmo9icv",SP - Guarulhos,PA - Concórdia do Pará,03/10,03/10,2.773 km,480 kg,"['Carreta Toco', 'Toco', 'Truck']",13
725,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/1kme5bfrieg4js3thhfu92y7p",SP - Patrocínio Paulista,SP - São Paulo,03/10,03/10,392 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",14
724,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-ls-trucada/carroceria-graneleiro-grade-alta,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/26b755kh6lmlpul37dbtnzwab",SP - Guarulhos,SP - Jacareí,03/10,03/10,64 km,"25,0 Ton",['Carreta LS Trucada'],15
723,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/b0aliu92q57lmlozv90tci9j0",SP - Franca,SP - São Paulo,03/10,03/10,397 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",16
722,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-bi-truck,carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ey9m55twc2rrgfs538rp8ka5e",SP - Guarulhos,PA - Castanhal,03/10,03/10,2.820 km,390 kg,"['Bi-Truck', 'Carreta Toco', 'Toco', 'Truck']",17
721,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/a23ojmaowe83hl8szzvz473hy",SP - Guarulhos,PA - Abaetetuba,03/10,03/10,2.802 km,520 kg,"['Carreta Toco', 'Toco', 'Truck']",18
720,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/a7mekz7zkc8e2tnuhwy69v2f9",SP - Ribeirão Preto,SP - São Paulo,03/10,03/10,312 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",19
719,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/8dp2kkzpmlu9h6ksopx4xw22s",SP - Piracicaba,DF - Brasília,09/10,09/10,892 km,"32,0 Ton",['Carreta LS Trucada'],1
718,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-trans-ativa-transportes-ltda/2bg0wzlf3vvswkerryju4s4ua",SP - Guarulhos,MG - Rodeiro,03/10,03/10,583 km,"8,0 Ton",['Truck'],2
717,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ee0zgcr6vjeqjf6pblxfms5bx",SP - Guarulhos,RJ - Arraial do Cabo,03/10,03/10,554 km,805 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",3
716,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ax93umuyof9002y8h7z3ifqo6",SP - Guarulhos,MG - Morada Nova de Minas,03/10,03/10,725 km,898 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",4
715,"https://www.truckpad.com.br/fretes/carga-de-go/para-ba/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-transportes-govezzi-ltda/dgu983xisnur2t3o634iexelv",GO - Anápolis,BA - Camaçari,03/10,03/10,1.573 km,"8,0 Ton",['Carreta Toco'],5
714,"https://www.truckpad.com.br/fretes/carga-de-sp/para-to/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/68q94aq76jv9clrdaa92de1gx",SP - Guarulhos,TO - Porto Nacional,03/10,03/10,1.675 km,"1,4 Ton","['Carreta Toco', 'Toco', 'Truck']",6
713,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-transportes-govezzi-ltda/1hukzleftq2bjqmy1uyr46twf",GO - Goiânia,MG - Curvelo,03/10,03/10,738 km,100 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",7
712,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ma/veiculo-bi-truck,carreta-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/83xmugn767t12heg1e0jhj2gr",SP - Guarulhos,MA - Santa Inês,03/10,03/10,2.687 km,390 kg,"['Bi-Truck', 'Carreta Toco', 'Truck']",8
711,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/etw6acw1touux87948b62xpuu",SP - Guarulhos,RJ - Arraial do Cabo,03/10,03/10,554 km,805 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",9
710,https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-manetoni-solucoes-em-aco/dxibc4vavflmhf8ribsrapqpb,SP - Piracicaba,PR - Londrina,04/10,04/10,1.396 km,"12,3 Ton",['Truck'],10
709,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sp/veiculo-bi-truck,rodotrem,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-mundial-log/4f82iqkpdfe4dd6vkca5x8wb8",SC - Irani,SP - São Paulo,03/10,03/10,745 km,"27,0 Ton","['Bi-Truck', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",11
708,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,bau,frigorifico,refrigerado/carga-completa/empresa-ibitrans-transportes-rodoviarios-de-cargas-ltda/cq2cthdgamd6ymb3sdm9sudup",PR - Ibiporã,PR - Pato Branco,03/10,03/10,509 km,"20,0 Ton","['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",12
707,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/elxzq6xfiaizu55qwr12bbtsk",SP - Guarulhos,SP - Amparo,03/10,03/10,118 km,"1,8 Ton","['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",13
706,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/be128xiu5saknbn9yqglfn267",SP - Guarulhos,SP - Altinópolis,03/10,03/10,343 km,600 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",14
705,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/1t5ijp4ts12isca90hsy4sj0m",MG - Juiz de Fora,SP - Rio das Pedras,03/10,03/10,590 km,"25,0 Ton",['Carreta Toco'],15
704,"https://www.truckpad.com.br/fretes/carga-de-es/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-agregamento/empresa-barone-distribuidora-de-produtos-tecnicos/d2auta33q941iovvnyubtmu5k",ES - Cachoeiro de Itapemirim,SP - São Paulo,04/10,04/10,749 km,"32,0 Ton",['Carreta LS Trucada'],16
703,"https://www.truckpad.com.br/fretes/carga-de-rs/para-sp/veiculo-truck/carroceria-bau,sider/carga-completa/empresa-grupo-mariel/9w111m1806v4ytwcg507j562j",RS - Novo Hamburgo,SP - Santos,03/10,03/10,1.051 km,"5.000,0 Ton",['Truck'],17
702,"https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/f32kf267xuynnzboci8kkt5tq",RJ - Barra Mansa,RJ - Rio de Janeiro,02/10,02/10,129 km,"25,0 Ton",['Carreta Toco'],18
701,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/axq014202k9yy5razsmaw7cio",RJ - Barra Mansa,SP - São José do Rio Preto,02/10,02/10,715 km,"30,0 Ton",['Carreta LS Trucada'],19
700,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/er8ncox61p0kwjt17z5dxdnkm",RJ - Barra Mansa,SP - São José do Rio Preto,08/10,08/10,715 km,"25,0 Ton",['Carreta Toco'],1
699,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,sider/carga-agregamento/empresa-vai-brasil-transporte-logistica-distribuidora-ltda/83cfe2zw9d87n653z3f590wr2",SP - Itupeva,SP - São Paulo,08/10,08/10,71 km,"12,0 Ton",['Truck'],2
698,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,bau/carga-completa/empresa-fs4-logistica-transportes-eireli/2z5ljufr30c2hfm3zuwp2rjf1",SP - Guarulhos,DF - Brasília,05/10,05/10,1.014 km,"17,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",3
697,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/b6c76qvc0ropzlhy59xc56901",SP - Guarulhos,SP - Jacareí,08/10,08/10,64 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",4
696,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-carreta-toco/carroceria-bau,sider/carga-completa/empresa-fs4-logistica-transportes-eireli/66utlz1b8rs1a5hawzipjlvsl",MG - Extrema,SP - Guarulhos,01/10,01/10,101 km,"20,0 Ton",['Carreta Toco'],5
695,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/414dbroq0zpw0wtad3bexijh1",SP - Piracicaba,DF - Brasília,02/10,02/10,891 km,"30,0 Ton",['Carreta LS Trucada'],6
694,"https://www.truckpad.com.br/fretes/carga-de-mg/para-pr/veiculo-bi-truck,toco,truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-agregamento/empresa-aubicon-industria-e-comercio-ltda/7lrsoh63vrqitzmu2312jhybw",MG - Extrema,PR - Colombo,09/10,09/10,505 km,"4,0 Ton","['Bi-Truck', 'Toco', 'Truck', 'Toco 3/4']",7
693,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/1l4mjhabg91jj6hp2dut06r7v",SP - Itapevi,SP - Jacareí,03/10,03/10,113 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",8
692,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-gru-transportes/2s2jo8ha3jv5r516s6e6j7krm",SP - São Paulo,SP - Campinas,04/10,04/10,103 km,"22,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",9
691,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-toco,vuc-hr,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-sust-relac-logisticos-ltda/4wh2k2sx5gfnn3tcny29iv48v",SP - Carapicuíba,MG - Belo Horizonte,03/10,03/10,592 km,500 kg,"['Toco', 'VUC / HR', 'Toco 3/4']",10
690,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr,van/carroceria-aberto-grade-baixa,bau/carga-completa/empresa-pedagio-transportes-ltd/gc0ovas8emrj3s0jy3ncr4l3",SP - São Paulo,SP - Itupeva,03/10,03/10,85 km,"1,3 Ton","['VUC / HR', 'Van']",11
689,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/ezvinqm1h3m8juekvoft9jul",SP - Guarulhos,RJ - Valença,04/10,04/10,387 km,"24,8 Ton",['Carreta Toco'],12
688,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/1u69hya6w6zqi0tbj4axkcsi8",RJ - Barra Mansa,SP - São Paulo,03/10,03/10,284 km,"25,0 Ton",['Carreta Toco'],13
687,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/dnsve10n7usztf51wcnvvslm7",RJ - Barra Mansa,SP - Cajamar,04/10,04/10,331 km,"25,0 Ton",['Carreta Toco'],14
686,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/45r0us9hhsuxks51npluvhseq",RJ - Barra Mansa,SP - Cajamar,04/10,04/10,331 km,"25,0 Ton",['Carreta Toco'],15
685,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-bau,sider/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/5ao3qp1qq65fv5u2s2ntpxt2q",SP - São Paulo,SP - Santana de Parnaíba,03/10,03/10,39 km,"14,0 Ton",['Truck'],16
684,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/eh6yp7pb5fk0tcrbjo6srp336",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"25,0 Ton",['Carreta LS Trucada'],17
683,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-gru-transportes/bndcfdx2g3cqrophmo49gudi4",SP - Guarulhos,SP - Guarulhos,03/10,03/10,18 km,"6,0 Ton","['Toco', 'Truck']",18
682,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/9xblfx3h0u1isd8ttnvtvaj5q",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"25,0 Ton",['Carreta LS Trucada'],1
681,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/3rrp9int0k79hvzenusirc0nq",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"25,0 Ton",['Carreta LS Trucada'],2
680,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-bau,sider/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/ezhgxbi3urxp63ozuhy8kfvg6",SP - São Paulo,SP - Santana de Parnaíba,03/10,03/10,39 km,"3,5 Ton",['Toco 3/4'],3
679,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/e1n4zvjxd36rkzmiomp8zcsh2",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"25,0 Ton",['Carreta LS Trucada'],4
678,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/bxyh43b1omb7n6aqfr9f80zva",SP - Guarulhos,MG - Teófilo Otoni,01/10,01/10,1.016 km,"1,3 Ton","['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",5
677,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco/carroceria-bau,sider/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/71hf43a4euutz9qvwblgpbd20",SP - São Paulo,SP - Santana de Parnaíba,03/10,03/10,39 km,"6,0 Ton",['Toco'],6
676,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/1asmpxeyc3vku9gcsp2jw4n7y",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"25,0 Ton",['Carreta LS Trucada'],7
675,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-aberto-grade-baixa,sider/carga-completa/empresa-trans-ativa-transportes-ltda/1eskc7hus58cmhvg8fflidsq7",SP - Cotia,SP - Santo Antônio de Posse,03/10,03/10,145 km,"1,8 Ton",['VUC / HR'],8
674,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-utilitario/carroceria-bau/carga-agregamento/empresa-aerosoft-cargas-aereas-ltda-filial-rio-de-janeiro/1dfbjzbmh7jhtpyi6emqtiyx,SP - Guarulhos,SP - São Paulo,08/10,08/10,24 km,500 kg,['Utilitário'],9
673,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/4gbii7nv0uhcmwsuajl7tnwiw",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"30,0 Ton",['Carreta LS Trucada'],10
672,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/azw9n12cs3qlsymm29gbzuscg",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"30,0 Ton",['Carreta LS Trucada'],11
671,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-trans-ativa-transportes-ltda/303nxby47dfzn5dc3we0d9bjz",SP - Guarulhos,MG - Rodeiro,03/10,03/10,583 km,"8,0 Ton",['Truck'],12
670,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/79zpj76p7tv6rkpmk5qwa8gxm",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"30,0 Ton",['Carreta LS Trucada'],13
669,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/eu0k4pfhu5o30gagg7lj0srtd",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"30,0 Ton",['Carreta LS Trucada'],14
668,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/9y1wqlt67owhj0fkwl02lk5ug",MG - João Monlevade,RJ - Barra Mansa,03/10,03/10,526 km,"30,0 Ton",['Carreta LS Trucada'],15
667,"https://www.truckpad.com.br/fretes/carga-de-pr/para-go/veiculo-bi-truck,carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-cascao-implementos-rodoagro/erubfoxqaixqsa527wzfvffkm",PR - Araucária,GO - Morrinhos,04/10,04/10,1.065 km,"21,0 Ton","['Bi-Truck', 'Carreta Toco', 'Carreta LS Trucada']",16
666,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-bau,sider/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/7kn1rgtef39br3gkjnigfu24z",SP - São Paulo,SP - Santana de Parnaíba,03/10,03/10,39 km,"1,5 Ton",['VUC / HR'],17
665,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-bi-truck,bitrem,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-atlas-eletrodomesticos/5u4j5ehp71qq1310ez0ssrj1o",PR - Pato Branco,SP - Salto,03/10,03/10,793 km,"12,0 Ton","['Bi-Truck', 'Bitrem', 'Carreta LS Trucada']",18
664,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-bi-truck/carroceria-bau,sider/carga-completa/empresa-atlas-eletrodomesticos/b5vmatx8ukh1n99yjxrfono51",PR - Pato Branco,RS - Gravataí,05/10,05/10,599 km,"7,0 Ton",['Bi-Truck'],19
663,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sp/veiculo-bi-truck,rodotrem,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-mundial-log/5aww2gz9i37a37pn2hjx2mnjs",SC - Irani,SP - São Paulo,03/10,03/10,745 km,"27,0 Ton","['Bi-Truck', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",1
662,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bitrem/carroceria-florestal/carga-completa/empresa-klabin/cbv3x0qio2k9hty1wq63v67do,PR - Inácio Martins,PR - Ortigueira,03/10,03/10,238 km,"37,0 Ton",['Bitrem'],2
661,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-truck/carroceria-aberto-grade-baixa,sider/carga-completa/empresa-carioba-artefatos-de-pinus-ltda-epp/38oba584bbq0drip09elaxhlt",SP - Bananal,BA - Lauro de Freitas,09/10,09/10,1.663 km,"6,5 Ton",['Truck'],3
660,"https://www.truckpad.com.br/fretes/carga-de-pr/para-ms/veiculo-carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-atlas-eletrodomesticos/4zo5g7ptb6zbwet78e78z49zg",PR - Pato Branco,MS - Nova Alvorada do Sul,05/10,05/10,732 km,"12,0 Ton",['Carreta LS Trucada'],4
659,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/bsnyyaqvjgrs916cirdw2nsxe,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"3,5 Ton",['Toco 3/4'],5
658,"https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-carreta-ls-trucada/carroceria-bau,frigorifico,sider/carga-completa/empresa-vcc-transportes-e-logistica-ltda/dakn3vovttddcosewhewds21z",RJ - Três Rios,RJ - Rio de Janeiro,04/10,04/10,125 km,"25,0 Ton",['Carreta LS Trucada'],6
657,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/f4i7plfh4zge5znw4vpu3qbdl,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"6,0 Ton",['Toco'],7
656,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/63m1gtsw6fvm4xc5gsz20s35s,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"1,5 Ton",['VUC / HR'],8
655,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta,cacamba-basculante-lateral/carga-completa/empresa-g10-transportes-guarapuava-pr/2ubjgyeb5316r9jpmbcecsssb",PR - Guarapuava,PR - Araucária,03/10,03/10,247 km,"1.000,0 Ton","['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",9
